Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0051693~actin filament capping	3	21.428571428571427	6.017137675132532E-4	Q9NRC6, P13395, P02549	12	16	4642	72.53125	0.37429489906598035	0.04172942194492568	0.9164563398648129
GOTERM_BP_FAT	GO:0007411~axon guidance	4	28.57142857142857	6.0907874984759E-4	Q9NRC6, P13395, P02549, Q9VEN1	12	75	4642	20.63111111111111	0.37787665394147685	0.03877946205285265	0.9276249877987808
GOTERM_BP_FAT	GO:0097485~neuron projection guidance	4	28.57142857142857	6.332842365654306E-4	Q9NRC6, P13395, P02549, Q9VEN1	12	76	4642	20.359649122807017	0.38950470656446445	0.037248897509083556	0.9643231778079464
GOTERM_BP_FAT	GO:0030835~negative regulation of actin filament depolymerization	3	21.428571428571427	7.652022669386923E-4	Q9NRC6, P13395, P02549	12	18	4642	64.47222222222223	0.4491654284598372	0.04169994395271248	1.1641022759184105
GOTERM_BP_FAT	GO:0010256~endomembrane system organization	5	35.714285714285715	8.857702189732289E-4	Q9NRC6, P13395, P21333, Q2PZL6, P02549	12	201	4642	9.622719734660032	0.4985847999642765	0.04497846138792361	1.3463631057479275
GOTERM_BP_FAT	GO:0030834~regulation of actin filament depolymerization	3	21.428571428571427	9.477952705211356E-4	Q9NRC6, P13395, P02549	12	20	4642	58.025	0.5222571352146308	0.04511815096035088	1.4400030651040119
GOTERM_BP_FAT	GO:0030837~negative regulation of actin filament polymerization	3	21.428571428571427	9.477952705211356E-4	Q9NRC6, P13395, P02549	12	20	4642	58.025	0.5222571352146308	0.04511815096035088	1.4400030651040119
GOTERM_BP_FAT	GO:0048468~cell development	7	50.0	0.0010019032884168687	Q9NRC6, Q8WZ42, P13395, P21333, Q2PZL6, P02549, Q9VEN1	12	582	4642	4.652634593356243	0.5419944179673151	0.044894773009554356	1.5216227356133927
GOTERM_BP_FAT	GO:1902589~single-organism organelle organization	7	50.0	0.0010989066365342684	Q9NRC6, Q8WZ42, P13395, P21333, Q8TE73, P02549, Q9VEN1	12	592	4642	4.574042792792794	0.5753623123518654	0.04646999618542924	1.6677900845673777
GOTERM_BP_FAT	GO:0043623~cellular protein complex assembly	5	35.714285714285715	0.0011023820419873457	Q9NRC6, Q8WZ42, P13395, Q8TE73, P02549	12	213	4642	9.080594679186229	0.5765116597915321	0.04421529435384386	1.6730231579814125
GOTERM_BP_FAT	GO:0032272~negative regulation of protein polymerization	3	21.428571428571427	0.0011493413727934414	Q9NRC6, P13395, P02549	12	22	4642	52.74999999999999	0.5917403246644348	0.043804216453748435	1.7437064081373022
GOTERM_BP_FAT	GO:0007009~plasma membrane organization	4	28.57142857142857	0.001253992561023164	P13395, P21333, Q2PZL6, P02549	12	96	4642	16.118055555555554	0.623739367909688	0.045479675893652205	1.9010567150488544
GOTERM_BP_FAT	GO:0043242~negative regulation of protein complex disassembly	3	21.428571428571427	0.0012571747379748423	Q9NRC6, P13395, P02549	12	23	4642	50.45652173913043	0.6246721009153002	0.04356592906731094	1.905837646829145
GOTERM_BP_FAT	GO:0030042~actin filament depolymerization	3	21.428571428571427	0.0012571747379748423	Q9NRC6, P13395, P02549	12	23	4642	50.45652173913043	0.6246721009153002	0.04356592906731094	1.905837646829145
GOTERM_BP_FAT	GO:1901880~negative regulation of protein depolymerization	3	21.428571428571427	0.0012571747379748423	Q9NRC6, P13395, P02549	12	23	4642	50.45652173913043	0.6246721009153002	0.04356592906731094	1.905837646829145
GOTERM_BP_FAT	GO:0000904~cell morphogenesis involved in differentiation	5	35.714285714285715	0.0015435015361655916	Q9NRC6, P13395, P21333, P02549, Q9VEN1	12	233	4642	8.301144492131616	0.6998030729756612	0.05097307886900537	2.3351274251230514
GOTERM_BP_FAT	GO:1901879~regulation of protein depolymerization	3	21.428571428571427	0.0016086912009009558	Q9NRC6, P13395, P02549	12	26	4642	44.63461538461538	0.7146901538991062	0.050915534491222214	2.4326205854769634
GOTERM_BP_FAT	GO:0000902~cell morphogenesis	6	42.857142857142854	0.0016169355266192908	Q9NRC6, P13395, P21333, Q8TE73, P02549, Q9VEN1	12	414	4642	5.6062801932367154	0.7165195774472091	0.04917427583589129	2.4449437485171366
GOTERM_BP_FAT	GO:0032970~regulation of actin filament-based process	4	28.57142857142857	0.0019090283891081267	Q9NRC6, P13395, P21333, P02549	12	111	4642	13.93993993993994	0.7743013132945396	0.05564402602627505	2.8806104247541264
GOTERM_BP_FAT	GO:0043244~regulation of protein complex disassembly	3	21.428571428571427	0.0021420562601563026	Q9NRC6, P13395, P02549	12	30	4642	38.68333333333333	0.8118379212755734	0.0599935824345319	3.2268748448071483
GOTERM_BP_FAT	GO:0031333~negative regulation of protein complex assembly	3	21.428571428571427	0.002748253554565151	Q9NRC6, P13395, P02549	12	34	4642	34.13235294117647	0.8827957071068513	0.07370785160008719	4.122247717801697
GOTERM_BP_FAT	GO:0051261~protein depolymerization	3	21.428571428571427	0.002748253554565151	Q9NRC6, P13395, P02549	12	34	4642	34.13235294117647	0.8827957071068513	0.07370785160008719	4.122247717801697
GOTERM_BP_FAT	GO:0007409~axonogenesis	4	28.57142857142857	0.002938038876403082	Q9NRC6, P13395, P02549, Q9VEN1	12	129	4642	11.994832041343669	0.8989460834127487	0.07599515899540021	4.400971353027494
GOTERM_BP_FAT	GO:0006935~chemotaxis	4	28.57142857142857	0.0030035106458192974	Q9NRC6, P13395, P02549, Q9VEN1	12	130	4642	11.902564102564101	0.9039854516613446	0.07513594372552712	4.496949068784806
GOTERM_BP_FAT	GO:0042330~taxis	4	28.57142857142857	0.0032053743484714674	Q9NRC6, P13395, P02549, Q9VEN1	12	133	4642	11.63408521303258	0.9179968057490786	0.07750869178696385	4.792302650718339
GOTERM_BP_FAT	GO:0061564~axon development	4	28.57142857142857	0.0038610210774866157	Q9NRC6, P13395, P02549, Q9VEN1	12	142	4642	10.896713615023472	0.9508833340777798	0.08987529673115846	5.745722779508888
GOTERM_BP_FAT	GO:0048666~neuron development	5	35.714285714285715	0.004167453230671344	Q9NRC6, P13395, Q2PZL6, P02549, Q9VEN1	12	305	4642	6.341530054644809	0.9613508163627181	0.09387926111662426	6.18825976743752
GOTERM_BP_FAT	GO:0051493~regulation of cytoskeleton organization	4	28.57142857142857	0.004594119516823014	Q9NRC6, P13395, P02549, Q9VEN1	12	151	4642	10.247240618101545	0.9723205530934166	0.100127250943983	6.801200435308285
GOTERM_BP_FAT	GO:0051494~negative regulation of cytoskeleton organization	3	21.428571428571427	0.004992194191752063	Q9NRC6, P13395, P02549	12	46	4642	25.228260869565215	0.9797309223646321	0.10541043465740763	7.3696899200019095
GOTERM_BP_FAT	GO:0043624~cellular protein complex disassembly	3	21.428571428571427	0.005207327962596668	Q9NRC6, P13395, P02549	12	47	4642	24.69148936170213	0.9828731364012909	0.10682718643299605	7.675571247743596
GOTERM_BP_FAT	GO:0048667~cell morphogenesis involved in neuron differentiation	4	28.57142857142857	0.006200158369875496	Q9NRC6, P13395, P02549, Q9VEN1	12	168	4642	9.21031746031746	0.99213205756519	0.12273382781012887	9.075004920928652
GOTERM_BP_FAT	GO:0048812~neuron projection morphogenesis	4	28.57142857142857	0.006729618200232577	Q9NRC6, P13395, P02549, Q9VEN1	12	173	4642	8.94412331406551	0.9948051716739228	0.12927011067847805	9.813169249179643
GOTERM_BP_FAT	GO:0048729~tissue morphogenesis	4	28.57142857142857	0.006948853957985215	Q8WZ42, P21333, Q2PZL6, Q9VEN1	12	175	4642	8.841904761904761	0.9956258909998449	0.13001855558627862	10.117181291987665
GOTERM_BP_FAT	GO:0034622~cellular macromolecular complex assembly	5	35.714285714285715	0.0069870320707069635	Q9NRC6, Q8WZ42, P13395, Q8TE73, P02549	12	352	4642	5.494791666666666	0.9957549508153528	0.12763733980984815	10.170024480542562
GOTERM_BP_FAT	GO:0030182~neuron differentiation	5	35.714285714285715	0.007058194316911964	Q9NRC6, P13395, Q2PZL6, P02549, Q9VEN1	12	353	4642	5.479225684608121	0.9959854471881903	0.12591810195320707	10.26844426056186
GOTERM_BP_FAT	GO:0030725~germline ring canal formation	2	14.285714285714285	0.007093696813482354	P13395, Q9VEN1	12	3	4642	257.88888888888886	0.9960957237496609	0.12369411736658176	10.317507716954655
GOTERM_BP_FAT	GO:0008302~female germline ring canal formation, actin assembly	2	14.285714285714285	0.007093696813482354	P13395, Q9VEN1	12	3	4642	257.88888888888886	0.9960957237496609	0.12369411736658176	10.317507716954655
GOTERM_BP_FAT	GO:0043063~intercellular bridge organization	2	14.285714285714285	0.007093696813482354	P13395, Q9VEN1	12	3	4642	257.88888888888886	0.9960957237496609	0.12369411736658176	10.317507716954655
GOTERM_BP_FAT	GO:0007301~female germline ring canal formation	2	14.285714285714285	0.007093696813482354	P13395, Q9VEN1	12	3	4642	257.88888888888886	0.9960957237496609	0.12369411736658176	10.317507716954655
GOTERM_BP_FAT	GO:0048646~anatomical structure formation involved in morphogenesis	5	35.714285714285715	0.007347787910460928	Q8WZ42, P13395, P21333, Q8TE73, Q9VEN1	12	357	4642	5.417833800186742	0.9968014556550371	0.12506530882454903	10.667923308563054
GOTERM_BP_FAT	GO:0043241~protein complex disassembly	3	21.428571428571427	0.007850215470889297	Q9NRC6, P13395, P02549	12	58	4642	20.008620689655174	0.9978438854534207	0.13023559050174027	11.357054646263375
GOTERM_BP_FAT	GO:0030833~regulation of actin filament polymerization	3	21.428571428571427	0.008115156308495412	Q9NRC6, P13395, P02549	12	59	4642	19.66949152542373	0.9982488756424658	0.13155888247353198	11.718444432388896
GOTERM_BP_FAT	GO:0030041~actin filament polymerization	3	21.428571428571427	0.008115156308495412	Q9NRC6, P13395, P02549	12	59	4642	19.66949152542373	0.9982488756424658	0.13155888247353198	11.718444432388896
GOTERM_BP_FAT	GO:0007399~nervous system development	6	42.857142857142854	0.008205388558851449	Q9NRC6, P13395, Q2PZL6, Q8TE73, P02549, Q9VEN1	12	597	4642	3.8877721943048575	0.9983686810876696	0.13023281385334395	11.841210109066424
GOTERM_BP_FAT	GO:0032984~macromolecular complex disassembly	3	21.428571428571427	0.009215136772799335	Q9NRC6, P13395, P02549	12	63	4642	18.42063492063492	0.999262225260722	0.14225127641935842	13.204185314601723
GOTERM_BP_FAT	GO:0048699~generation of neurons	5	35.714285714285715	0.009516673538097887	Q9NRC6, P13395, Q2PZL6, P02549, Q9VEN1	12	384	4642	5.036892361111112	0.9994179708221065	0.14374520652387568	13.60736995124945
GOTERM_BP_FAT	GO:0008064~regulation of actin polymerization or depolymerization	3	21.428571428571427	0.009789020370305788	Q9NRC6, P13395, P02549	12	65	4642	17.853846153846153	0.999530205903966	0.14477626365572294	13.970019626047936
GOTERM_BP_FAT	GO:0030832~regulation of actin filament length	3	21.428571428571427	0.009789020370305788	Q9NRC6, P13395, P02549	12	65	4642	17.853846153846153	0.999530205903966	0.14477626365572294	13.970019626047936
GOTERM_BP_FAT	GO:0032271~regulation of protein polymerization	3	21.428571428571427	0.010983902411656794	Q9NRC6, P13395, P02549	12	69	4642	16.818840579710145	0.9998165922240907	0.15808479125032782	15.544342321367433
GOTERM_BP_FAT	GO:0008154~actin polymerization or depolymerization	3	21.428571428571427	0.012240716798116431	Q9NRC6, P13395, P02549	12	73	4642	15.897260273972604	0.9999318881835164	0.17148861690564088	17.171181661344637
GOTERM_BP_FAT	GO:0070271~protein complex biogenesis	5	35.714285714285715	0.013354518440880037	Q9NRC6, Q8WZ42, P13395, Q8TE73, P02549	12	423	4642	4.572498029944839	0.9999717172713107	0.18242188839335616	18.588377511321085
GOTERM_BP_FAT	GO:0006461~protein complex assembly	5	35.714285714285715	0.013354518440880037	Q9NRC6, Q8WZ42, P13395, Q8TE73, P02549	12	423	4642	4.572498029944839	0.9999717172713107	0.18242188839335616	18.588377511321085
GOTERM_BP_FAT	GO:0007300~ovarian nurse cell to oocyte transport	2	14.285714285714285	0.01414161814976301	P13395, Q9VEN1	12	6	4642	128.94444444444443	0.9999848112735096	0.18887962896073152	19.576177471689128
GOTERM_BP_FAT	GO:0048581~negative regulation of post-embryonic development	2	14.285714285714285	0.01414161814976301	Q23551, Q9VEN1	12	6	4642	128.94444444444443	0.9999848112735096	0.18887962896073152	19.576177471689128
GOTERM_BP_FAT	GO:0022008~neurogenesis	5	35.714285714285715	0.014949947888047765	Q9NRC6, P13395, Q2PZL6, P02549, Q9VEN1	12	437	4642	4.426010678871091	0.9999919829537273	0.1953076064694358	20.578953571996948
GOTERM_BP_FAT	GO:0044802~single-organism membrane organization	4	28.57142857142857	0.01709445892024959	P13395, P21333, Q2PZL6, P02549	12	243	4642	6.367626886145404	0.9999985321581731	0.21667926474184074	23.1829991658412
GOTERM_BP_FAT	GO:0031175~neuron projection development	4	28.57142857142857	0.01925157133034053	Q9NRC6, P13395, P02549, Q9VEN1	12	254	4642	6.091863517060367	0.9999997349140265	0.23693685592558023	25.72167350327067
GOTERM_BP_FAT	GO:0071822~protein complex subunit organization	5	35.714285714285715	0.020043344798045284	Q9NRC6, Q8WZ42, P13395, Q8TE73, P02549	12	476	4642	4.063375350140056	0.999999858697726	0.2417242311178589	26.633662846499064
GOTERM_BP_FAT	GO:0051258~protein polymerization	3	21.428571428571427	0.021023894812978654	Q9NRC6, P13395, P02549	12	97	4642	11.963917525773196	0.9999999352172432	0.24827387228091402	27.748585988121977
GOTERM_BP_FAT	GO:0009605~response to external stimulus	5	35.714285714285715	0.02242150724472294	Q9NRC6, Q8WZ42, P13395, P02549, Q9VEN1	12	492	4642	3.9312330623306235	0.999999978712423	0.258743966735668	29.310378504499802
GOTERM_BP_FAT	GO:0007293~germarium-derived egg chamber formation	2	14.285714285714285	0.0234680998917298	P13395, Q9VEN1	12	10	4642	77.36666666666666	0.999999990758707	0.26532451955682634	30.459193271664475
GOTERM_BP_FAT	GO:0002576~platelet degranulation	2	14.285714285714285	0.0234680998917298	Q8WZ42, P21333	12	10	4642	77.36666666666666	0.999999990758707	0.26532451955682634	30.459193271664475
GOTERM_BP_FAT	GO:0032956~regulation of actin cytoskeleton organization	3	21.428571428571427	0.023966762513066498	Q9NRC6, P13395, P02549	12	104	4642	11.158653846153845	0.9999999937923242	0.2664024825902537	31.00040148370631
GOTERM_BP_FAT	GO:0010639~negative regulation of organelle organization	3	21.428571428571427	0.023966762513066498	Q9NRC6, P13395, P02549	12	104	4642	11.158653846153845	0.9999999937923242	0.2664024825902537	31.00040148370631
GOTERM_BP_FAT	GO:0061024~membrane organization	4	28.57142857142857	0.028615583920881656	P13395, P21333, Q2PZL6, P02549	12	295	4642	5.245197740112994	0.9999999998494462	0.3056544248695271	35.85986303424412
GOTERM_BP_FAT	GO:0065003~macromolecular complex assembly	5	35.714285714285715	0.030245209811834557	Q9NRC6, Q8WZ42, P13395, Q8TE73, P02549	12	538	4642	3.5951053283767043	0.9999999999592951	0.315972205044315	37.4862165069739
GOTERM_BP_FAT	GO:0043254~regulation of protein complex assembly	3	21.428571428571427	0.03033506287136612	Q9NRC6, P13395, P02549	12	118	4642	9.834745762711865	0.9999999999621297	0.3126769539647618	37.574758224237456
GOTERM_BP_FAT	GO:0032535~regulation of cellular component size	3	21.428571428571427	0.03081374606792349	Q9NRC6, P13395, P02549	12	119	4642	9.752100840336134	0.9999999999742223	0.31277955770706944	38.04448323928781
GOTERM_BP_FAT	GO:0060429~epithelium development	4	28.57142857142857	0.03229665053279546	P13395, P21333, Q2PZL6, Q9VEN1	12	309	4642	5.007551240560949	0.9999999999921799	0.3212415067802348	39.47875376767976
GOTERM_BP_FAT	GO:0048580~regulation of post-embryonic development	2	14.285714285714285	0.03271430254473623	Q23551, Q9VEN1	12	14	4642	55.26190476190476	0.9999999999944132	0.3207225347001914	39.87707154647936
GOTERM_BP_FAT	GO:0070252~actin-mediated cell contraction	2	14.285714285714285	0.03730749389611622	Q8WZ42, P21333	12	16	4642	48.354166666666664	0.999999999999863	0.35310203223575654	44.09896901958216
GOTERM_BP_FAT	GO:0022411~cellular component disassembly	3	21.428571428571427	0.04101863036952602	Q9NRC6, P13395, P02549	12	139	4642	8.348920863309353	0.9999999999999932	0.3767827628374021	47.30597930819448
GOTERM_BP_FAT	GO:0022607~cellular component assembly	6	42.857142857142854	0.04186501201801577	Q9NRC6, Q8WZ42, P13395, P21333, Q8TE73, P02549	12	886	4642	2.619638826185102	0.9999999999999966	0.37869378417200417	48.01289628214309
GOTERM_BP_FAT	GO:0033043~regulation of organelle organization	4	28.57142857142857	0.04547426877823117	Q9NRC6, P13395, P02549, Q9VEN1	12	353	4642	4.383380547686496	0.9999999999999998	0.3998864892840984	50.929109519097395
GOTERM_BP_FAT	GO:0010927~cellular component assembly involved in morphogenesis	3	21.428571428571427	0.04598484937190174	Q8WZ42, P21333, Q8TE73	12	148	4642	7.841216216216217	0.9999999999999999	0.39910388173496014	51.3290815602734
GOTERM_BP_FAT	GO:0090066~regulation of anatomical structure size	3	21.428571428571427	0.046550298135037665	Q9NRC6, P13395, P02549	12	149	4642	7.788590604026845	0.9999999999999999	0.3987129270801183	51.7684787759744
GOTERM_BP_FAT	GO:0007507~heart development	3	21.428571428571427	0.047118427185928555	Q8WZ42, Q2PZL6, Q8TE73	12	150	4642	7.736666666666666	1.0	0.3983523377333642	52.20622270720199
GOTERM_BP_FAT	GO:0002009~morphogenesis of an epithelium	3	21.428571428571427	0.04941748159017799	P21333, Q2PZL6, Q9VEN1	12	154	4642	7.535714285714285	1.0	0.4092718998785875	53.94001037085121
GOTERM_BP_FAT	GO:0030707~ovarian follicle cell development	2	14.285714285714285	0.05096835608550665	P13395, Q9VEN1	12	22	4642	35.166666666666664	1.0	0.4150387355518764	55.0761762692572
GOTERM_BP_FAT	GO:0060048~cardiac muscle contraction	2	14.285714285714285	0.05322795523772433	Q8WZ42, P21333	12	23	4642	33.63768115942029	1.0	0.4249868825039139	56.68474613352503
GOTERM_BP_FAT	GO:0007067~mitotic nuclear division	3	21.428571428571427	0.05354097967757285	Q8WZ42, P21333, Q9VEN1	12	161	4642	7.208074534161492	1.0	0.4228023772755777	56.90328889330806
GOTERM_BP_FAT	GO:0030855~epithelial cell differentiation	3	21.428571428571427	0.05474202807858609	P13395, Q2PZL6, Q9VEN1	12	163	4642	7.119631901840491	1.0	0.4260053176938897	57.73229260464646
GOTERM_BP_FAT	GO:0022604~regulation of cell morphogenesis	3	21.428571428571427	0.05474202807858609	P13395, P21333, P02549	12	163	4642	7.119631901840491	1.0	0.4260053176938897	57.73229260464646
GOTERM_BP_FAT	GO:2000026~regulation of multicellular organismal development	4	28.57142857142857	0.05992526653771479	Q23551, P13395, Q2PZL6, Q9VEN1	12	394	4642	3.9272419627749575	1.0	0.45214115501696905	61.14191406855032
GOTERM_BP_FAT	GO:0051128~regulation of cellular component organization	5	35.714285714285715	0.06111288150590196	Q9NRC6, P13395, P21333, P02549, Q9VEN1	12	669	4642	2.8911310413552567	1.0	0.4547256048194597	61.88607335769425
GOTERM_BP_FAT	GO:0006468~protein phosphorylation	4	28.57142857142857	0.06221235434831901	Q9NRC6, Q23551, Q8WZ42, P02549	12	400	4642	3.868333333333333	1.0	0.4567586532317788	62.56310960518224
GOTERM_BP_FAT	GO:0030048~actin filament-based movement	2	14.285714285714285	0.06221752744198418	Q8WZ42, P21333	12	27	4642	28.65432098765432	1.0	0.45277845244415316	62.56626837018102
GOTERM_BP_FAT	GO:0000226~microtubule cytoskeleton organization	3	21.428571428571427	0.06278788148104188	P13395, P21333, Q8TE73	12	176	4642	6.593749999999999	1.0	0.4519376007048088	62.913011022027646
GOTERM_BP_FAT	GO:0006941~striated muscle contraction	2	14.285714285714285	0.06668315197211469	Q8WZ42, P21333	12	29	4642	26.67816091954023	1.0	0.468717429370927	65.20205263727972
GOTERM_BP_FAT	GO:0051129~negative regulation of cellular component organization	3	21.428571428571427	0.06793708640375797	Q9NRC6, P13395, P02549	12	184	4642	6.307065217391304	1.0	0.4712740684870109	65.91036062127256
GOTERM_BP_FAT	GO:0000280~nuclear division	3	21.428571428571427	0.07122847012290746	Q8WZ42, P21333, Q9VEN1	12	189	4642	6.14021164021164	1.0	0.48399310877386215	67.705984129508
GOTERM_BP_FAT	GO:0044085~cellular component biogenesis	6	42.857142857142854	0.0738122848515538	Q9NRC6, Q8WZ42, P13395, P21333, Q8TE73, P02549	12	1028	4642	2.257782101167315	1.0	0.4927633684083621	69.05323243472287
GOTERM_BP_FAT	GO:0002066~columnar/cuboidal epithelial cell development	2	14.285714285714285	0.07555645628142052	P13395, Q9VEN1	12	33	4642	23.444444444444443	1.0	0.4972436052283197	69.93277647693023
GOTERM_BP_FAT	GO:0048285~organelle fission	3	21.428571428571427	0.07934720562383282	Q8WZ42, P21333, Q9VEN1	12	201	4642	5.773631840796019	1.0	0.511088945225494	71.76442415219269
GOTERM_BP_FAT	GO:0007155~cell adhesion	4	28.57142857142857	0.07941755162694852	A8TX70, P21333, Q2PZL6, P02549	12	442	4642	3.500754147812971	1.0	0.5075514831117668	71.79740728094546
GOTERM_BP_FAT	GO:0060047~heart contraction	2	14.285714285714285	0.07996428663064073	Q8WZ42, P21333	12	35	4642	22.104761904761904	1.0	0.5062352166277424	72.05253008817125
GOTERM_BP_FAT	GO:0048569~post-embryonic organ development	2	14.285714285714285	0.07996428663064073	Q23551, Q9VEN1	12	35	4642	22.104761904761904	1.0	0.5062352166277424	72.05253008817125
GOTERM_BP_FAT	GO:0022610~biological adhesion	4	28.57142857142857	0.08072488401453824	A8TX70, P21333, Q2PZL6, P02549	12	445	4642	3.4771535580524344	1.0	0.505908974031583	72.40386140409946
GOTERM_BP_FAT	GO:0043933~macromolecular complex subunit organization	5	35.714285714285715	0.0875449027372948	Q9NRC6, Q8WZ42, P13395, Q8TE73, P02549	12	752	4642	2.572030141843972	1.0	0.5319810889169303	75.37480013758318
GOTERM_BP_FAT	GO:0002164~larval development	2	14.285714285714285	0.08872267819037602	Q23551, Q9VEN1	12	39	4642	19.837606837606838	1.0	0.5331959531596714	75.8565448226609
GOTERM_BP_FAT	GO:0008360~regulation of cell shape	2	14.285714285714285	0.08872267819037602	P13395, P02549	12	39	4642	19.837606837606838	1.0	0.5331959531596714	75.8565448226609
GOTERM_BP_FAT	GO:0003015~heart process	2	14.285714285714285	0.08872267819037602	Q8WZ42, P21333	12	39	4642	19.837606837606838	1.0	0.5331959531596714	75.8565448226609
GOTERM_BP_FAT	GO:0002065~columnar/cuboidal epithelial cell differentiation	2	14.285714285714285	0.09307338840946337	P13395, Q9VEN1	12	41	4642	18.86991869918699	1.0	0.5473988654008939	77.56081122970662
